DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,06,2018,-4.646,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,06,2019,-16.249,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,06,2020,-23.598,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,1995,-158,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,1996,-10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,1997,-45,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,1998,-71,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,1999,-110,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2000,-249,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2001,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2002,-442,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2003,-454,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2004,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2005,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2006,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2007,-33,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2008,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2009,29,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2010,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2011,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2012,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2013,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2014,20,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2015,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2016,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,07,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1990,822,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1991,759,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1992,786,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1993,806,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1994,795,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1995,895,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1996,864,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1997,872,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1998,813,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,1999,790,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2000,804,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2001,796,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2002,830,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2003,868,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2004,915,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2005,749,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2006,714,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2007,673,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2008,515,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2009,507,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2010,581,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2011,491,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2012,412,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2013,437,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2014,435,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2015,410,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2016,407,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2017,413.862,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2018,369.472,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2019,358.179,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,11,2020,293.029,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1990,563,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1991,640,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1992,755,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1993,687,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1994,699,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1995,712,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1996,786,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1997,721,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1998,695,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,1999,538,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2000,248,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2001,98,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2002,395,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2003,523,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2004,902,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2005,723,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2006,744,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2007,681,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2008,534,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2009,481,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2010,567,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2011,499,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2012,410,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2013,448,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2014,449,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2015,409,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2016,414,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2017,413.018,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2018,369.701,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2019,356.008,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,GA,2020,301.322,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1990,822,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1991,759,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1992,786,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1993,806,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1994,795,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1995,895,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1996,864,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1997,872,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1998,813,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,1999,790,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2000,804,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2001,796,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2002,830,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2003,868,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2004,915,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2005,749,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2006,714,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2007,673,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2008,515,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2009,507,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2010,581,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2011,491,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2012,412,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2013,437,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2014,435,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2015,410,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2016,407,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2017,413.862,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2018,369.472,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2019,358.179,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4692,NA,2020,293.029,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1990,40,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1991,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1992,62,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1993,59,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1994,64,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1995,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1996,41,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1997,65,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1998,59,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,1999,261,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2000,436,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2001,416,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2002,430,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2003,460,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2004,94,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2005,98,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2006,16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2007,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2008,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2009,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2010,11,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2011,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2012,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2013,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2014,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2015,27,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2016,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2017,39.478,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2018,54.843,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2019,67.943,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,01,2020,60.177,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1990,40,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1991,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1992,62,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1993,59,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1994,64,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1995,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1996,41,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1997,65,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1998,59,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,1999,261,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2000,436,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2001,416,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2002,430,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2003,460,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2004,94,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2005,98,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2006,16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2007,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2008,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2009,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2010,11,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2011,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2012,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2013,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2014,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2015,27,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2016,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2017,39.478,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2018,54.843,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2019,67.943,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,013,2020,60.177,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1990,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1991,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1992,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1993,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1994,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1995,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1996,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1997,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1998,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,1999,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2000,23,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2001,17,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2002,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2003,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2004,29,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2005,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2006,77,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2007,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2008,38,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2009,35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2010,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2011,40,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2012,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2013,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2014,55,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2015,52,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2016,68,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2017,40.366,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2018,35.893,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2019,38.802,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,03,2020,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1990,16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1991,20,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1992,26,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1993,31,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1994,31,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1995,16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1996,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1997,17,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1998,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,1999,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2000,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2001,56,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2002,59,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2003,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2004,41,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2005,33,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2006,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2007,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2008,13,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2009,11,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2010,11,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2011,11,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2012,13,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2013,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2014,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2015,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2016,7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2017,33.721,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2018,54.277,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2019,61.492,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,04,2020,64.16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1990,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1991,-3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1992,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1993,-3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1994,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1995,-3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1996,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1997,-2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1998,-5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,1999,33,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2000,-35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2001,9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2002,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2003,-4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2004,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2005,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2006,-4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2007,-19,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2008,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2009,-3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2010,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2011,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2012,-4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2013,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2014,-7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2015,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2016,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2018,-2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2019,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,06,2020,-6.112,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,1997,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,1998,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,1999,228,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2000,360,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2001,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2002,324,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2003,375,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2004,36,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2005,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2006,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2007,-16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2008,-12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2009,-14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2010,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,07,2011,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1990,55,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1991,49,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1992,47,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1993,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1994,47,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1995,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1996,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1997,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1998,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,1999,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2000,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2001,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2002,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2003,57,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2004,50,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2005,72,3,TN,A
